prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
그래 돌아와,그래 돌아와,"내게는 더 이상 나의 존재가 아닌, 내가 존재하는 순간이다.
내 안에는 외로움이 있어서
내가 있는 곳에도 외로움만이 있다.
그래서 그런지 나는 나를 바라보면서도
그런데 그 때 비로소 너의 존재를 알게 되는구나.
나는 지금 이 자리에 놓여 있다
누군가 나에게 알려줄 수 없는 이유가 있단다.
나도 모르게 한순간에 잊혀지고 말았으니까.
하지만 그것이 내게 준 마지막 선물이었다.
이제 남은 것은 나뿐이다.
혼자 남겨둔 채 살고 싶다면
나의 마음만은 꼭꼭 숨겨라.
마음을 놓아두고 떠나보내면
하나님이 주신",0.747272253036499,0.7153493165969849,0.252727746963501,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
이런 사람,이런 사람,"이젠 그 누구도 내 손안에 있을 수 없겠지.
당신의 품 안에 있는 당신을 사랑한다면!
너를 위해 남겨둔 모든 것들의 아름다운 추억을 만들도록 노력하겠어요
그렇게 나는 너에게 미안하다
그리고 저를 위해서 남겨준 모든 것들 하나님께 감사드리고 싶어요!
나는 네가 지금 나를 기다리고 있다는 사실을 믿으며
다시 한 번 너의 마음을 다잡고 싶다-
이제는 내가 널 도와주고 있다는 것을 믿는다
또 다른 삶을 살고 싶은 당신의 마음도 
네가 온전히 주마등처럼 사라져갔으면 좋겠",0.7457450032234192,0.7144097089767456,0.2542549967765808,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
아침 햇살,아침 햇살,"내일의 태양이 저렇게 빛날 수 있나요?
별들이 반짝이는 저녁 햇살이 어때서?
당신의 가슴은 언제나 행복하죠
너무 예쁘게 빛나는 밤하늘에서
밤을 보내고 싶다고 말하고 싶어요.
이제 오늘도 당신을 기다릴까요?)
자신도 모르게 눈물이 고여서
하루가 다르게 당신 앞에 울고 있을 때
더욱 밝은 세상이 올 거라고 생각하고 있어요.
어쩌면 오늘처럼 너무 더워도
아니란 걸 알면서도 당신은 그렇게 밝게 웃으며 잠들게 될 겁니다.
다시 말하지만 아침",0.7429465055465698,0.7388573884963989,0.2570534944534302,하늘에 작은 별 하나,"빛날 때까지 얼마나 많은 밤 꽃들이 피어나 하늘길 밝혔을까 강가에 꽃 한 송이 필 때까지 얼마나 많은 밤 별들이 반짝이며 강물 위에 빛났을까 하늘과 땅 사이 아름다운 이름 하나, 얼마나 더 많은 밤을 잠 못 이루고 …"
당신의 미소,당신의 미소,"저 멀리서 보던 그 미소가
당신의 마음속에
그리고 당신의 사랑입니다
시원한 미소를 머금은 그녀의 눈동자에
여전히 맴도는 그대들의 한마디는
그대가 아닌 당신을 향한 것입니다.
이미 내 마음은 이미 내게로 달려가고 있습니다.
그대의 작은 목소리에도
함께하고 있는 나 자신을
나에게 보여주는 것입니다. 오늘 아침도 기온이 크게 오르며 포근했는데요.
하지만 오후부터는 찬바람까지 불면서 체감온도가 더 내려가겠습니다.
내일 서울의 기온은 영하 5도로 예상됩니다.
밤사이에는 다시 추워지겠는데요,",0.7364839315414429,0.7303780913352966,0.26351606845855713,해바라기 연가,오직 당신 있는 곳만 향합니다. 그리움 때문에 나는 당신을 향해 서 있습니다. 그대를 바라보아야 힘이 솟고 당신의 빛을 받아야 피어납니다. 한순간도 잊지 못할 그대 얼굴 온종일 그리움에 파묻혀 밤이 와도 여전히 흔들…
다시 돌아와,다시 돌아와,"그대는 내게
아침 햇살에 서서
내 얼굴을 바라보았다.
새벽에도 나는 여전히 나를 쳐다보고 있었다.
나를 향해 내 몸을 던졌다.
나는 잠들지 못했다.
그대마저 나를 돌아보지 않았다.
잠든 사이에 그는 나의 손을 꼭 잡았다.
나도 모르게 내 눈을 뜨고 있으려니
마음 속에 새벽이 왔구나.
더 이상 기다릴 수 없었다.
다시 돌아오지 않아도 될 것 같았다.
왜? 넌 내가 아니야. 난 너와 함께 영원히 살았어.
난 이 세상에 태어나서 당신을 위해 기도했어!
그러나 왜, 아무도 나에 대해 아는 사람이 없어?
그래",0.734879732131958,0.7000930309295654,0.265120267868042,은방울꽃,내가 깊은 잠속에 빠져 그때 그러기에 지난밤에 내가 그대를 꿈속에서 보았나봐요 살며시 내 이마를 만져주던 그 은방울꽃 향기같은 당신
바다 노래,바다 노래,"저물녘의 저녁 하늘
어둠이 드리우는 밤도
저 멀리 바다가 떠오르네.
우리의 아름다운 영혼들은
한 치 앞도 보이지 않는 캄캄함 속에 살고 있다
내일 아침이면 다시 또 한 번 그 어둠 속에서
하나님 나라의 꿈을 향해 달려가는
그리운 사람만이 이 자리에 서 있으리라.
그 꿈이 이루어지리라 믿는다! 그들은
아무도 나를 보지 못할 때
나의 기도할 곳인 하나님의 사랑으로 산다는데
그 모든 것을 걸고 우리의 삶을 다 이루리라 믿기 때문에.""
당신의 아들, 당신의 딸",0.7325214147567749,0.7233826518058777,0.2674785852432251,어느날 그리움에게 빌려준 나비들의 천사의 시간을,처음과 나중이 일치하도록 별과 바람의 중심에 놓아둘 수 있다면 이렇게 꿈의 중심이 시작되면 달콤함처럼 흔들리는 기다림 기도의 중심마다 아침의 찬란함 또한 이 경이로움을 당신의 마음에 가져다줄지 모릅니다. 어머니가 기…
좋은 모습,좋은 모습,"아, 나는 참 오랜만이다.
아아, 나 이제야
나 지금 이렇게 살아있구나.
이제야
어머님! 아니요!
왜 나를 사랑하니?
그게 말인데요
우선 내 마음속에 있는 것을 알아야 한다.
나를 너무 사랑하는 건 아닐까
난 지금 이 세상에 살면서 그렇게 살아야 해서
나는 왜 나를 사랑해요?
세상에 살다 보니 정말 많이 후회하고 있어요.
내 마음이 어떨지 몰라서 그래요, 너한테도 그랬는데요.
그래서, 나도 언젠가는 또 다시 만나고 싶어요.
그래서, 나는 당신처럼 행복하게 살기를 바란다.",0.7324586510658264,0.7140790224075317,0.2675413489341736,송년의 시,"나에게 묻는다, 네 마음엔 사랑이 더 커졌는지 내 마음 네 마음 되어주었는지 나에게 묻는다, 타인을 사랑하는 일이 나를 사랑하는 일인 것을 나에게 묻는다, 그 신비롭고 아름다운 비밀을 이제 조금은 이해했는지"
나와 나와,나와 나와,"한밤중 잠들기 전에 깨어나니
내게 너를 가르쳐 주었는데도
어떻게 되든 나는 다시 만나야 해서
한동안은 나를 잊고 있었어도 
그저 내가 그리워했던 그 순간만 기억하고 있는데 
그렇게 나를 찾아 헤매는 내게
나는 너에게 말하지 못한 채
내가 살아 있음을 알고는 있었지만
다시 만났을 때는 넌 알지 못했는데
또 왜 이렇게 멀어져 가는지 
내가 무엇을 원하는지도 알 수 없네
지금부터라도 내 마음을 알아보고 싶었단 말이지
내가 누구인지 아는 방법은 널 위한",0.707788348197937,0.6687155961990356,0.292211651802063,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
우리 곁에,우리 곁에,"어제는 괜찮았지만 오늘은 안 좋은 날이라
아침에 눈을 떴지만
어제는 나빴던 것 같아요
우리 곁에는 아직 미련이 남아서
모두들 아쉬워하고 있을 겁니다
너무 늦은 시간이고
오늘도 내겐 늘 부족한 시간이 있어요
당신 같은 삶을 살고 싶지 않으니
내일은 정말 잘 할 수 있을까요?
나는 너를 사랑하는 것이니까
사랑을 하고 싶다면
나를 사랑해야 하니
나만 모르는 그대여야 하지 않을까요?.
정말 많이 힘든데
그대를 생각해서도",0.7061012983322144,0.6943173408508301,0.29389870166778564,기억하세요,햇살 너무나 눈부신 날엔 비바람에 어둡고 적막했던 날을 기억해요 시간이 나를 재촉하는 날엔 숨 막히도록 더디 흐르던 날을 기억해요 해가 뜨는 새벽엔 하루가 저물던 쓸쓸함을 심통이 나서 이기고 싶을 땐 한 번 더 져주…
그냥 나와,그냥 나와,"난 그저 내 곁에 있어요
난 너를 잊었어요!
너를 기억하지 않아요.
왜 널 잊어버렸죠?
사랑해봐도 안돼. 사랑해서 해줘야 해요. 사랑하는 건데 왜 그래요?
그렇게 내가 나를 잊고 싶었던 거예요!
네가 말했잖아요, 이게 뭐가 잘못이냐, 그거죠!
저기 있는 것만 보면 되지, 어차피 네 발에 밟혀야 하는 걸 알면서? 넌 어디 갔는지 모르니까, 나는 어디로 가고 싶어요!
무엇을 보고 싶은지 모르겠지만 나",0.6692097187042236,0.6516035795211792,0.33079028129577637,귀뚜라미 사랑,서로 그리워할만한 거리에서 서성거렸다. 보이지 않으면 멀어질까봐 저만치 떨어져서 다만 울고 있었다. 너 아니면 보고 싶은 사람 없다고 너만 사랑한다고 고백하면서 너 말고는 이 세상 갈 곳이 없다고 설령 네가 별이라 …
시린 들,시린 들,"내 머리끝은 한없이 바짝바짝 말라 있다.
내 눈동자는 점점 젖어든다.
그 순간 나는 씁쓸해진다.
그래서 시인은 그렇게 서글퍼진다.
너를 사랑했기에
살아도 아프지 않았느냐. 지난 7월 19일부터 8월 18일까지 서울 삼성동 코엑스에서 열린 ‘2016 대한민국 브랜드 페스티벌’에서 국내 대표 브랜드인 (주)한국로봇산업진흥회 (이하 진흥회·회장 손명환)가 주최한 '제18회 로봇페스티발'이 성공적으로 개최됐다.
이번 행사에서 ▲로보카폴리 기반의 로봇에 대한",0.5924463272094727,0.5881985425949097,0.40755367279052734,설야,새벽기도 칠흑의 어두움을 하얗게 밝히시고 하늘의 하얀 꿈 소식 오십니까 날 찾아 밤도와 내립니까 꿈으로 오시더니 정말로 오십니까 하얀 밤 만드시고 하늘이 사랑한다며 오십니까 이 밤에 설야의 고독과 기다림의 호흡이 감…
푸른 파도,푸른 파도,"그 하늘도
이제야 비로소 새해 첫걸음을 내딛는다!
새해를 맞이하여
푸른 파도가 치는 일출에 눈을 맞추며
그렇게 새해의 시작을 맞이하는 날! 이 글은 ‘2013 광주세계수영선수권대회’ 개막식 취재과정에서 찍은 사진으로 http://bit.ly/FMKLBRENTGIZONEW CHALLERUND LADYPERNCUITIC METROJECTING DASTIVALISED TO",0.48716574907302856,0.47628554701805115,0.5128342509269714,유리 언덕,"새벽을 가르고 차 오르는 새에게 흰 함성으로 달려오는 유리 언덕 거친 숨결로 파득이는 깃 울음, 하늘이 붉다. 한 차원 끌어올린 영역 공중에서 층층이 쌓인 유리벽을 넘으며 고독한 인내로 가슴을 키우는 작은 새야 날아…"
